postcode,oa11cd,lsoa11cd,msoa11cd,msoa11hclnm,wd19cd,wd19nm,lon,lat
M169FJ,E00030955,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264852,53.462126
M169FL,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169FN,E00168599,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268077,53.464941
M169FP,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268083,53.46584
M169FQ,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.267618,53.466173
M169FR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169FS,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169FT,E00030976,E01006115,E02001262,Firswood,E05000825,Clifford,-2.2676789999999998,53.454424
M169FU,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267497,53.45892
M169FW,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268083,53.46584
M169FX,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.275117,53.463478
M169FY,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267469,53.459136
M169FZ,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262618,53.461518
M169GA,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.268069,53.458829
M169GB,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.26992,53.458609
M169GD,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.271426,53.458587
M169GE,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.274101,53.45762
M169GF,E00031365,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.266852,53.464214
M169GG,E00030947,E01006115,E02001262,Firswood,E05000825,Clifford,-2.270461,53.453709
M169GJ,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267575,53.459297
M169GL,E00030976,E01006115,E02001262,Firswood,E05000825,Clifford,-2.268015,53.455054
M169GN,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262622,53.46205
M169GP,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.26844,53.455574
M169GQ,E00030947,E01006115,E02001262,Firswood,E05000825,Clifford,-2.269051,53.454485
M169GR,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.274063,53.454114
M169GS,E00030947,E01006115,E02001262,Firswood,E05000825,Clifford,-2.2706,53.454293
M169GT,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272241,53.4541
M169GW,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169GY,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169GZ,E00168598,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.26788,53.464618
M169HA,E00168599,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.267972,53.465129
M169HB,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.270713,53.464926
M169HD,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268471,53.465406
M169HE,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.271191,53.464224
M169HF,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.270045,53.464198
M169HG,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.272062,53.463808
M169HH,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.27278,53.462998
M169HJ,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268474,53.465641
M169HL,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.269809,53.46491
M169HN,E00168598,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268628,53.463906
M169HP,E00031363,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268744,53.465578
M169HQ,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.275607,53.464627
M169HR,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.278129,53.463354
M169HS,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.271011,53.464305
M169HT,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.270789,53.465033
M169HU,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.272464,53.463186
M169HW,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.275514,53.464312
M169HX,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.272585,53.463133
M169HY,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169HZ,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.27278,53.462998
M169JA,E00031365,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.269786,53.463652
M169JB,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.269578,53.464039
M169JE,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.26367,53.461102
M169JG,E00030955,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.266434,53.462257
M169JH,E00030955,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.266256,53.462743
M169JJ,E00030958,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265211,53.461899
M169JL,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.263292,53.460727
M169JN,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264028,53.460411
M169JP,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265161,53.461082
M169JQ,E00030958,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265769,53.461836
M169JR,E00030958,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265888,53.461638
M169JS,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265867,53.460757
M169JT,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.263456,53.460475
M169JU,E00030964,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.265098,53.460534
M169JW,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264677,53.460858
M169JX,E00030964,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.266166,53.460325
M169JY,E00030964,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.266178,53.45993
M169JZ,E00030964,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.266089,53.460137
M169LA,E00030964,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.266087,53.459759
M169LB,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.26589,53.459598
M169LD,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267151,53.458993
M169LE,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265814,53.459436
M169LF,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264323,53.459493
M169LG,E00030958,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264967,53.461335
M169LH,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264918,53.460705
M169LJ,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.265478,53.4611
M169LL,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264211,53.460878
M169LN,E00030964,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.266603,53.460423
M169LP,E00030946,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.263136,53.459909
M169LQ,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.261057,53.459905
M169LR,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262609,53.459991
M169LS,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262476,53.460548
M169LT,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262234,53.46019
M169LU,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.261083,53.459096
M169LW,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262049,53.459426
M169LX,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.260496,53.459151
M169LY,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.260657,53.458414
M169LZ,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.261743,53.458717
M169NA,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.26102,53.458683
M169NB,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262682,53.459596
M169ND,E00030967,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262509,53.458462
M169NE,E00030967,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.26249,53.457772
M169NF,E00030968,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.263971,53.458648
M169NG,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.268653,53.455906
M169NH,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264034,53.459036
M169NJ,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.266532,53.458652
M169NL,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.269538,53.457747
M169NN,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269868,53.467165
M169NP,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169NQ,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.268584,53.456958
M169NR,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.270082,53.458006
M169NS,E00030971,E01006113,E02001262,Firswood,E05000825,Clifford,-2.273241,53.457406
M169NT,E00030971,E01006113,E02001262,Firswood,E05000825,Clifford,-2.273233,53.456273
M169NU,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272231,53.454972
M169NW,E00030962,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.261969,53.461412
M169NX,E00030971,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272317,53.456545
M169NY,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.271459,53.456718
M169NZ,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.27091,53.45556
M169PA,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.270646,53.456763
M169PB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169PD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169PG,E00031349,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.270291,53.460172
M169PJ,E00031369,E01006185,E02001259,Old Trafford,E05000832,Longford,-2.270057,53.46126
M169PL,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267469,53.459136
M169PN,E00030958,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.266998,53.460979
M169PP,E00031372,E01006185,E02001259,Old Trafford,E05000832,Longford,-2.270446,53.460801
M169PQ,E00031372,E01006185,E02001259,Old Trafford,E05000832,Longford,-2.271909,53.461148
M169PR,E00031349,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.268935,53.460004
M169PS,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267683,53.45963
M169PT,E00031349,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.268313,53.459305
M169PU,E00031349,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269054,53.459788
M169PW,E00031372,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.268667,53.460463
M169PX,E00031349,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269384,53.459563
M169PY,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.270739,53.459524
M169PZ,E00031349,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269533,53.459329
M169QA,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269923,53.459121
M169QB,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269407,53.458448
M169QD,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.270553,53.458724
M169QE,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.272167,53.458999
M169QF,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.271197,53.458139
M169QG,E00030976,E01006115,E02001262,Firswood,E05000825,Clifford,-2.268447,53.454404
M169QH,E00031375,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.269228,53.458789
M169QJ,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.267967,53.456914
M169QL,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.272464,53.463186
M169QN,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.272464,53.463186
M169QP,E00030978,E01006115,E02001262,Firswood,E05000825,Clifford,-2.26669,53.455102
M169QQ,E00030976,E01006115,E02001262,Firswood,E05000825,Clifford,-2.268256,53.455026
M169QR,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.270925,53.453267
M169QS,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.27328,53.454089
M169QT,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272783,53.454117
M169QU,E00030947,E01006115,E02001262,Firswood,E05000825,Clifford,-2.270723,53.454589
M169QW,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272447,53.453469
M169QX,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.272464,53.463186
M169QY,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.272464,53.463186
M169RG,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.269986,53.452513
M169RN,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.268471,53.453372
M169RP,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169RQ,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.270631,53.451929
M169RR,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.269885,53.453
M169RS,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.269117,53.453083
M169RU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169RW,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.269533,53.452255
M169RX,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.269615,53.453225
M169RY,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267515,53.459315
M169RZ,E00030951,E01006115,E02001262,Firswood,E05000825,Clifford,-2.26951,53.453253
M169SA,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.274479,53.464881
M169SB,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.274479,53.464881
M169SD,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.274479,53.464881
M169SE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169SF,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.271774,53.465885
M169SG,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267469,53.459136
M169SJ,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267515,53.459315
M169SN,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.272781,53.465488
M169ST,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267515,53.459315
M169TA,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267515,53.459315
M169TE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169TF,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169TJ,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267575,53.459297
M169TL,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169TQ,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267469,53.459136
M169TR,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.278129,53.463354
M169TT,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.27278,53.462998
M169TZ,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.267515,53.459315
M169UA,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.279079,53.463594
M169UN,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.279079,53.463611
M169UQ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169UR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169US,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169UT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169UU,E00031369,E01006185,E02001259,Old Trafford,E05000825,Clifford,-2.27278,53.462998
M169UW,E00030969,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.267469,53.459136
M169UX,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169UY,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169UZ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169WA,E00030966,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262921,53.459254
M169WB,E00030967,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262103,53.458572
M169WD,E00030967,E01006112,E02001259,Old Trafford,E05000825,Clifford,-2.262794,53.458283
M169WE,E00030968,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.263756,53.457975
M169WF,E00030968,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.264345,53.458109
M169WG,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.270169,53.457548
M169WH,E00030965,E01006111,E02001259,Old Trafford,E05000825,Clifford,-2.264021,53.459359
M169WJ,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.269326,53.457469
M169WL,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.26991,53.456946
M169WN,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169WP,E00030970,E01006113,E02001262,Firswood,E05000825,Clifford,-2.268898,53.456544
M169WQ,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.269635,53.456335
M169WR,E00030971,E01006113,E02001262,Firswood,E05000825,Clifford,-2.271872,53.457679
M169WS,E00030971,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272738,53.456454
M169WT,E00030950,E01006113,E02001262,Firswood,E05000825,Clifford,-2.272279,53.45535
M169WU,E00030971,E01006113,E02001262,Firswood,E05000825,Clifford,-2.271865,53.456582
M169WW,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169WX,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.271098,53.456897
M169WY,E00030947,E01006115,E02001262,Firswood,E05000825,Clifford,-2.270005,53.455301
M169WZ,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.270195,53.456802
M169XA,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XD,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.273061,53.462215
M169XE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XF,E00030972,E01006113,E02001262,Firswood,E05000825,Clifford,-2.269527,53.455949
M169XG,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.273061,53.462215
M169XH,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275151,53.46177
M169XJ,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.273061,53.462215
M169XL,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.273948,53.462033
M169XN,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XP,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XQ,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.273061,53.462215
M169XR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XS,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M169XU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
